data_referencia,ano,municipio_id,municipio_nome,uf_id,populacao
2016-01-01,2016,2602605,Brejo da Madre de Deus,26,49624.0
2017-01-01,2017,2602605,Brejo da Madre de Deus,26,50138.0
2018-01-01,2018,2602605,Brejo da Madre de Deus,26,50249.0
2019-01-01,2019,2602605,Brejo da Madre de Deus,26,50742.0
2020-01-01,2020,2602605,Brejo da Madre de Deus,26,51225.0
2021-01-01,2021,2602605,Brejo da Madre de Deus,26,51696.0
2012-01-01,2012,2602704,Buenos Aires,26,12618.0
2013-01-01,2013,2602704,Buenos Aires,26,12934.0
2014-01-01,2014,2602704,Buenos Aires,26,12974.0
2015-01-01,2015,2602704,Buenos Aires,26,13012.0
2016-01-01,2016,2602704,Buenos Aires,26,13050.0
2017-01-01,2017,2602704,Buenos Aires,26,13085.0
2018-01-01,2018,2602704,Buenos Aires,26,13119.0
2019-01-01,2019,2602704,Buenos Aires,26,13155.0
2020-01-01,2020,2602704,Buenos Aires,26,13190.0
2021-01-01,2021,2602704,Buenos Aires,26,13224.0
2012-01-01,2012,2602803,Buíque,26,53304.0
2013-01-01,2013,2602803,Buíque,26,55268.0
2014-01-01,2014,2602803,Buíque,26,55905.0
2015-01-01,2015,2602803,Buíque,26,56523.0
2016-01-01,2016,2602803,Buíque,26,57120.0
2017-01-01,2017,2602803,Buíque,26,57696.0
2018-01-01,2018,2602803,Buíque,26,57825.0
2019-01-01,2019,2602803,Buíque,26,58378.0
2020-01-01,2020,2602803,Buíque,26,58919.0
2021-01-01,2021,2602803,Buíque,26,59448.0
2012-01-01,2012,2602902,Cabo de Santo Agostinho,26,189222.0
2013-01-01,2013,2602902,Cabo de Santo Agostinho,26,196152.0
2014-01-01,2014,2602902,Cabo de Santo Agostinho,26,198383.0
2015-01-01,2015,2602902,Cabo de Santo Agostinho,26,200546.0
2016-01-01,2016,2602902,Cabo de Santo Agostinho,26,202636.0
2017-01-01,2017,2602902,Cabo de Santo Agostinho,26,204653.0
2018-01-01,2018,2602902,Cabo de Santo Agostinho,26,205112.0
2019-01-01,2019,2602902,Cabo de Santo Agostinho,26,207048.0
2020-01-01,2020,2602902,Cabo de Santo Agostinho,26,208944.0
2021-01-01,2021,2602902,Cabo de Santo Agostinho,26,210796.0
2012-01-01,2012,2603009,Cabrobó,26,31497.0
2013-01-01,2013,2603009,Cabrobó,26,32596.0
2014-01-01,2014,2603009,Cabrobó,26,32927.0
2015-01-01,2015,2603009,Cabrobó,26,33247.0
2016-01-01,2016,2603009,Cabrobó,26,33557.0
2017-01-01,2017,2603009,Cabrobó,26,33856.0
2018-01-01,2018,2603009,Cabrobó,26,33934.0
2019-01-01,2019,2603009,Cabrobó,26,34221.0
2020-01-01,2020,2603009,Cabrobó,26,34503.0
2021-01-01,2021,2603009,Cabrobó,26,34778.0
2012-01-01,2012,2603108,Cachoeirinha,26,19088.0
2013-01-01,2013,2603108,Cachoeirinha,26,19674.0
2014-01-01,2014,2603108,Cachoeirinha,26,19814.0
2015-01-01,2015,2603108,Cachoeirinha,26,19951.0
2016-01-01,2016,2603108,Cachoeirinha,26,20082.0
2017-01-01,2017,2603108,Cachoeirinha,26,20209.0
2018-01-01,2018,2603108,Cachoeirinha,26,20258.0
2019-01-01,2019,2603108,Cachoeirinha,26,20380.0
2020-01-01,2020,2603108,Cachoeirinha,26,20501.0
2021-01-01,2021,2603108,Cachoeirinha,26,20618.0
2012-01-01,2012,2603207,Caetés,26,26946.0
2013-01-01,2013,2603207,Caetés,26,27766.0
2014-01-01,2014,2603207,Caetés,26,27959.0
2015-01-01,2015,2603207,Caetés,26,28145.0
2016-01-01,2016,2603207,Caetés,26,28326.0
2017-01-01,2017,2603207,Caetés,26,28500.0
2018-01-01,2018,2603207,Caetés,26,28570.0
2019-01-01,2019,2603207,Caetés,26,28739.0
2020-01-01,2020,2603207,Caetés,26,28904.0
2021-01-01,2021,2603207,Caetés,26,29065.0
2012-01-01,2012,2603306,Calçado,26,11051.0
2013-01-01,2013,2603306,Calçado,26,11223.0
2014-01-01,2014,2603306,Calçado,26,11179.0
2015-01-01,2015,2603306,Calçado,26,11136.0
2016-01-01,2016,2603306,Calçado,26,11094.0
2017-01-01,2017,2603306,Calçado,26,11055.0
2018-01-01,2018,2603306,Calçado,26,11089.0
2019-01-01,2019,2603306,Calçado,26,11053.0
2020-01-01,2020,2603306,Calçado,26,11018.0
2021-01-01,2021,2603306,Calçado,26,10983.0
2012-01-01,2012,2603405,Calumbi,26,5643.0
2013-01-01,2013,2603405,Calumbi,26,5754.0
2014-01-01,2014,2603405,Calumbi,26,5749.0
2015-01-01,2015,2603405,Calumbi,26,5745.0
2016-01-01,2016,2603405,Calumbi,26,5741.0
2017-01-01,2017,2603405,Calumbi,26,5736.0
2018-01-01,2018,2603405,Calumbi,26,5753.0
2019-01-01,2019,2603405,Calumbi,26,5750.0
2020-01-01,2020,2603405,Calumbi,26,5747.0
2021-01-01,2021,2603405,Calumbi,26,5744.0
2012-01-01,2012,2603454,Camaragibe,26,146847.0
2013-01-01,2013,2603454,Camaragibe,26,151587.0
2014-01-01,2014,2603454,Camaragibe,26,152840.0
2015-01-01,2015,2603454,Camaragibe,26,154054.0
2016-01-01,2016,2603454,Camaragibe,26,155228.0
2017-01-01,2017,2603454,Camaragibe,26,156361.0
2018-01-01,2018,2603454,Camaragibe,26,156736.0
2019-01-01,2019,2603454,Camaragibe,26,157828.0
2020-01-01,2020,2603454,Camaragibe,26,158899.0
2021-01-01,2021,2603454,Camaragibe,26,159945.0
2012-01-01,2012,2603504,Camocim de São Félix,26,17405.0
2013-01-01,2013,2603504,Camocim de São Félix,26,17980.0
2014-01-01,2014,2603504,Camocim de São Félix,26,18138.0
2015-01-01,2015,2603504,Camocim de São Félix,26,18292.0
2016-01-01,2016,2603504,Camocim de São Félix,26,18440.0
2017-01-01,2017,2603504,Camocim de São Félix,26,18583.0
2018-01-01,2018,2603504,Camocim de São Félix,26,18627.0
2019-01-01,2019,2603504,Camocim de São Félix,26,18765.0
2020-01-01,2020,2603504,Camocim de São Félix,26,18900.0
2021-01-01,2021,2603504,Camocim de São Félix,26,19032.0
2012-01-01,2012,2603603,Camutanga,26,8204.0
2013-01-01,2013,2603603,Camutanga,26,8405.0
2014-01-01,2014,2603603,Camutanga,26,8428.0
2015-01-01,2015,2603603,Camutanga,26,8450.0
2016-01-01,2016,2603603,Camutanga,26,8472.0
2017-01-01,2017,2603603,Camutanga,26,8493.0
2018-01-01,2018,2603603,Camutanga,26,8530.0
2019-01-01,2019,2603603,Camutanga,26,8551.0
2020-01-01,2020,2603603,Camutanga,26,8572.0
2021-01-01,2021,2603603,Camutanga,26,8592.0
2012-01-01,2012,2603702,Canhotinho,26,24461.0
2013-01-01,2013,2603702,Canhotinho,26,24918.0
2014-01-01,2014,2603702,Canhotinho,26,24877.0
2015-01-01,2015,2603702,Canhotinho,26,24837.0
2016-01-01,2016,2603702,Canhotinho,26,24799.0
2017-01-01,2017,2603702,Canhotinho,26,24762.0
2018-01-01,2018,2603702,Canhotinho,26,24835.0
2019-01-01,2019,2603702,Canhotinho,26,24804.0
2020-01-01,2020,2603702,Canhotinho,26,24773.0
2021-01-01,2021,2603702,Canhotinho,26,24743.0
2012-01-01,2012,2603801,Capoeiras,26,19599.0
2013-01-01,2013,2603801,Capoeiras,26,20004.0
2014-01-01,2014,2603801,Capoeiras,26,20000.0
2015-01-01,2015,2603801,Capoeiras,26,19997.0
2016-01-01,2016,2603801,Capoeiras,26,19994.0
2017-01-01,2017,2603801,Capoeiras,26,19991.0
2018-01-01,2018,2603801,Capoeiras,26,20048.0
2019-01-01,2019,2603801,Capoeiras,26,20048.0
2020-01-01,2020,2603801,Capoeiras,26,20048.0
2021-01-01,2021,2603801,Capoeiras,26,20048.0
2012-01-01,2012,2603900,Carnaíba,26,18707.0
2013-01-01,2013,2603900,Carnaíba,26,19187.0
2014-01-01,2014,2603900,Carnaíba,26,19253.0
2015-01-01,2015,2603900,Carnaíba,26,19318.0
2016-01-01,2016,2603900,Carnaíba,26,19380.0
2017-01-01,2017,2603900,Carnaíba,26,19440.0
2018-01-01,2018,2603900,Carnaíba,26,19491.0
2019-01-01,2019,2603900,Carnaíba,26,19551.0
2020-01-01,2020,2603900,Carnaíba,26,19609.0
2021-01-01,2021,2603900,Carnaíba,26,19666.0
2012-01-01,2012,2603926,Carnaubeira da Penha,26,11991.0
2013-01-01,2013,2603926,Carnaubeira da Penha,26,12387.0
2014-01-01,2014,2603926,Carnaubeira da Penha,26,12496.0
2015-01-01,2015,2603926,Carnaubeira da Penha,26,12603.0
2016-01-01,2016,2603926,Carnaubeira da Penha,26,12706.0
2017-01-01,2017,2603926,Carnaubeira da Penha,26,12805.0
2018-01-01,2018,2603926,Carnaubeira da Penha,26,12836.0
2019-01-01,2019,2603926,Carnaubeira da Penha,26,12932.0
2020-01-01,2020,2603926,Carnaubeira da Penha,26,13025.0
2021-01-01,2021,2603926,Carnaubeira da Penha,26,13117.0
2012-01-01,2012,2604007,Carpina,26,76527.0
2013-01-01,2013,2604007,Carpina,26,79308.0
2014-01-01,2014,2604007,Carpina,26,80194.0
2015-01-01,2015,2604007,Carpina,26,81054.0
2016-01-01,2016,2604007,Carpina,26,81884.0
2017-01-01,2017,2604007,Carpina,26,82685.0
2018-01-01,2018,2604007,Carpina,26,82872.0
2019-01-01,2019,2604007,Carpina,26,83641.0
2020-01-01,2020,2604007,Carpina,26,84395.0
2021-01-01,2021,2604007,Carpina,26,85131.0
2012-01-01,2012,2604106,Caruaru,26,324095.0
2013-01-01,2013,2604106,Caruaru,26,337416.0
2014-01-01,2014,2604106,Caruaru,26,342328.0
2015-01-01,2015,2604106,Caruaru,26,347088.0
2016-01-01,2016,2604106,Caruaru,26,351686.0
2017-01-01,2017,2604106,Caruaru,26,356128.0
2018-01-01,2018,2604106,Caruaru,26,356872.0
2019-01-01,2019,2604106,Caruaru,26,361118.0
2020-01-01,2020,2604106,Caruaru,26,365278.0
2021-01-01,2021,2604106,Caruaru,26,369343.0
2012-01-01,2012,2604155,Casinhas,26,13830.0
2013-01-01,2013,2604155,Casinhas,26,14159.0
2014-01-01,2014,2604155,Casinhas,26,14189.0
2015-01-01,2015,2604155,Casinhas,26,14219.0
2016-01-01,2016,2604155,Casinhas,26,14247.0
2017-01-01,2017,2604155,Casinhas,26,14274.0
2018-01-01,2018,2604155,Casinhas,26,14313.0
2019-01-01,2019,2604155,Casinhas,26,14341.0
2020-01-01,2020,2604155,Casinhas,26,14368.0
2021-01-01,2021,2604155,Casinhas,26,14395.0
2012-01-01,2012,2604205,Catende,26,38812.0
2013-01-01,2013,2604205,Catende,26,40328.0
2014-01-01,2014,2604205,Catende,26,40857.0
2015-01-01,2015,2604205,Catende,26,41369.0
2016-01-01,2016,2604205,Catende,26,41865.0
2017-01-01,2017,2604205,Catende,26,42343.0
2018-01-01,2018,2604205,Catende,26,42434.0
2019-01-01,2019,2604205,Catende,26,42892.0
2020-01-01,2020,2604205,Catende,26,43340.0
2021-01-01,2021,2604205,Catende,26,43778.0
2012-01-01,2012,2604304,Cedro,26,10964.0
2013-01-01,2013,2604304,Cedro,26,11323.0
2014-01-01,2014,2604304,Cedro,26,11421.0
2015-01-01,2015,2604304,Cedro,26,11515.0
2016-01-01,2016,2604304,Cedro,26,11607.0
2017-01-01,2017,2604304,Cedro,26,11695.0
2018-01-01,2018,2604304,Cedro,26,11722.0
2019-01-01,2019,2604304,Cedro,26,11807.0
2020-01-01,2020,2604304,Cedro,26,11891.0
2021-01-01,2021,2604304,Cedro,26,11972.0
2012-01-01,2012,2604403,Chã de Alegria,26,12601.0
2013-01-01,2013,2604403,Chã de Alegria,26,13002.0
2014-01-01,2014,2604403,Chã de Alegria,26,13105.0
2015-01-01,2015,2604403,Chã de Alegria,26,13206.0
2016-01-01,2016,2604403,Chã de Alegria,26,13302.0
2017-01-01,2017,2604403,Chã de Alegria,26,13396.0
2018-01-01,2018,2604403,Chã de Alegria,26,13428.0
2019-01-01,2019,2604403,Chã de Alegria,26,13518.0
2020-01-01,2020,2604403,Chã de Alegria,26,13556.0
2021-01-01,2021,2604403,Chã de Alegria,26,13641.0
2012-01-01,2012,2604502,Chã Grande,26,20399.0
2013-01-01,2013,2604502,Chã Grande,26,21006.0
2014-01-01,2014,2604502,Chã Grande,26,21142.0
2015-01-01,2015,2604502,Chã Grande,26,21274.0
2016-01-01,2016,2604502,Chã Grande,26,21402.0
2017-01-01,2017,2604502,Chã Grande,26,21525.0
2018-01-01,2018,2604502,Chã Grande,26,21579.0
2019-01-01,2019,2604502,Chã Grande,26,21698.0
2020-01-01,2020,2604502,Chã Grande,26,21815.0
2021-01-01,2021,2604502,Chã Grande,26,21929.0
2012-01-01,2012,2604601,Condado,26,24658.0
2013-01-01,2013,2604601,Condado,26,25435.0
2014-01-01,2014,2604601,Condado,26,25632.0
2015-01-01,2015,2604601,Condado,26,25823.0
2016-01-01,2016,2604601,Condado,26,26008.0
2017-01-01,2017,2604601,Condado,26,26186.0
2018-01-01,2018,2604601,Condado,26,26249.0
2019-01-01,2019,2604601,Condado,26,26421.0
2020-01-01,2020,2604601,Condado,26,26590.0
2021-01-01,2021,2604601,Condado,26,26755.0
2012-01-01,2012,2604700,Correntes,26,17374.0
2013-01-01,2013,2604700,Correntes,26,17830.0
2014-01-01,2014,2604700,Correntes,26,17901.0
2015-01-01,2015,2604700,Correntes,26,17968.0
2016-01-01,2016,2604700,Correntes,26,18033.0
2017-01-01,2017,2604700,Correntes,26,18098.0
2018-01-01,2018,2604700,Correntes,26,18144.0
2019-01-01,2019,2604700,Correntes,26,18207.0
2020-01-01,2020,2604700,Correntes,26,18268.0
2021-01-01,2021,2604700,Correntes,26,18327.0
2012-01-01,2012,2604809,Cortês,26,12418.0
2013-01-01,2013,2604809,Cortês,26,12647.0
2014-01-01,2014,2604809,Cortês,26,12624.0
2015-01-01,2015,2604809,Cortês,26,12602.0
2016-01-01,2016,2604809,Cortês,26,12581.0
2017-01-01,2017,2604809,Cortês,26,12560.0
2018-01-01,2018,2604809,Cortês,26,12596.0
2019-01-01,2019,2604809,Cortês,26,12578.0
2020-01-01,2020,2604809,Cortês,26,12560.0
2021-01-01,2021,2604809,Cortês,26,12543.0
2012-01-01,2012,2604908,Cumaru,26,17470.0
2013-01-01,2013,2604908,Cumaru,26,14815.0
2014-01-01,2014,2604908,Cumaru,26,13960.0
2015-01-01,2015,2604908,Cumaru,26,13132.0
2016-01-01,2016,2604908,Cumaru,26,12332.0
2017-01-01,2017,2604908,Cumaru,26,11559.0
2018-01-01,2018,2604908,Cumaru,26,11635.0
2019-01-01,2019,2604908,Cumaru,26,10906.0
2020-01-01,2020,2604908,Cumaru,26,10192.0
2021-01-01,2021,2604908,Cumaru,26,9494.0
2012-01-01,2012,2605004,Cupira,26,23114.0
2013-01-01,2013,2605004,Cupira,26,23695.0
2014-01-01,2014,2605004,Cupira,26,23769.0
2015-01-01,2015,2605004,Cupira,26,23841.0
2016-01-01,2016,2605004,Cupira,26,23909.0
2017-01-01,2017,2605004,Cupira,26,23977.0
2018-01-01,2018,2605004,Cupira,26,24041.0
2019-01-01,2019,2605004,Cupira,26,24107.0
2020-01-01,2020,2605004,Cupira,26,24173.0
2021-01-01,2021,2605004,Cupira,26,24237.0
2012-01-01,2012,2605103,Custódia,26,34442.0
2013-01-01,2013,2605103,Custódia,26,35574.0
2014-01-01,2014,2605103,Custódia,26,35884.0
2015-01-01,2015,2605103,Custódia,26,36184.0
2016-01-01,2016,2605103,Custódia,26,36474.0
2017-01-01,2017,2605103,Custódia,26,36753.0
2018-01-01,2018,2605103,Custódia,26,36841.0
2019-01-01,2019,2605103,Custódia,26,37111.0
2020-01-01,2020,2605103,Custódia,26,37375.0
2021-01-01,2021,2605103,Custódia,26,37633.0
2012-01-01,2012,2605152,Dormentes,26,17296.0
2013-01-01,2013,2605152,Dormentes,26,17925.0
2014-01-01,2014,2605152,Dormentes,26,18126.0
2015-01-01,2015,2605152,Dormentes,26,18321.0
2016-01-01,2016,2605152,Dormentes,26,18510.0
2017-01-01,2017,2605152,Dormentes,26,18692.0
2018-01-01,2018,2605152,Dormentes,26,18734.0
2019-01-01,2019,2605152,Dormentes,26,18908.0
2020-01-01,2020,2605152,Dormentes,26,19079.0
2021-01-01,2021,2605152,Dormentes,26,19246.0
2012-01-01,2012,2605202,Escada,26,64422.0
2013-01-01,2013,2605202,Escada,26,66419.0
2014-01-01,2014,2605202,Escada,26,66907.0
2015-01-01,2015,2605202,Escada,26,67381.0
2016-01-01,2016,2605202,Escada,26,67839.0
2017-01-01,2017,2605202,Escada,26,68281.0
2018-01-01,2018,2605202,Escada,26,68448.0
2019-01-01,2019,2605202,Escada,26,68875.0
2020-01-01,2020,2605202,Escada,26,69292.0
2021-01-01,2021,2605202,Escada,26,69701.0
2012-01-01,2012,2605301,Exu,26,31518.0
2013-01-01,2013,2605301,Exu,26,32076.0
2014-01-01,2014,2605301,Exu,26,32001.0
2015-01-01,2015,2605301,Exu,26,31928.0
2016-01-01,2016,2605301,Exu,26,31858.0
2017-01-01,2017,2605301,Exu,26,31790.0
2018-01-01,2018,2605301,Exu,26,31885.0
2019-01-01,2019,2605301,Exu,26,31825.0
2020-01-01,2020,2605301,Exu,26,31766.0
2021-01-01,2021,2605301,Exu,26,31709.0
2012-01-01,2012,2605400,Feira Nova,26,20830.0
2013-01-01,2013,2605400,Feira Nova,26,21444.0
2014-01-01,2014,2605400,Feira Nova,26,21579.0
2015-01-01,2015,2605400,Feira Nova,26,21710.0
2016-01-01,2016,2605400,Feira Nova,26,21836.0
2017-01-01,2017,2605400,Feira Nova,26,21958.0
2018-01-01,2018,2605400,Feira Nova,26,22013.0
2019-01-01,2019,2605400,Feira Nova,26,22131.0
2020-01-01,2020,2605400,Feira Nova,26,22247.0
2021-01-01,2021,2605400,Feira Nova,26,22360.0
2012-01-01,2012,2605459,Fernando de Noronha,26,2718.0
2013-01-01,2013,2605459,Fernando de Noronha,26,2837.0
2014-01-01,2014,2605459,Fernando de Noronha,26,2884.0
2015-01-01,2015,2605459,Fernando de Noronha,26,2930.0
2016-01-01,2016,2605459,Fernando de Noronha,26,2974.0
2017-01-01,2017,2605459,Fernando de Noronha,26,3016.0
2018-01-01,2018,2605459,Fernando de Noronha,26,3021.0
2019-01-01,2019,2605459,Fernando de Noronha,26,3061.0
2020-01-01,2020,2605459,Fernando de Noronha,26,3101.0
2021-01-01,2021,2605459,Fernando de Noronha,26,3140.0
2012-01-01,2012,2605509,Ferreiros,26,11537.0
2013-01-01,2013,2605509,Ferreiros,26,11850.0
2014-01-01,2014,2605509,Ferreiros,26,11904.0
2015-01-01,2015,2605509,Ferreiros,26,11957.0
2016-01-01,2016,2605509,Ferreiros,26,12008.0
2017-01-01,2017,2605509,Ferreiros,26,12057.0
2018-01-01,2018,2605509,Ferreiros,26,14365.0
2019-01-01,2019,2605509,Ferreiros,26,12123.0
2020-01-01,2020,2605509,Ferreiros,26,12170.0
2021-01-01,2021,2605509,Ferreiros,26,12216.0
2012-01-01,2012,2605608,Flores,26,22162.0
2013-01-01,2013,2605608,Flores,26,22610.0
2014-01-01,2014,2605608,Flores,26,22599.0
2015-01-01,2015,2605608,Flores,26,22588.0
2016-01-01,2016,2605608,Flores,26,22577.0
2017-01-01,2017,2605608,Flores,26,22567.0
2018-01-01,2018,2605608,Flores,26,22631.0
2019-01-01,2019,2605608,Flores,26,22624.0
2020-01-01,2020,2605608,Flores,26,22618.0
2021-01-01,2021,2605608,Flores,26,22612.0
2012-01-01,2012,2605707,Floresta,26,29973.0
2013-01-01,2013,2605707,Floresta,26,31088.0
2014-01-01,2014,2605707,Floresta,26,31454.0
2015-01-01,2015,2605707,Floresta,26,31809.0
2016-01-01,2016,2605707,Floresta,26,32152.0
2017-01-01,2017,2605707,Floresta,26,32483.0
2018-01-01,2018,2605707,Floresta,26,32556.0
2019-01-01,2019,2605707,Floresta,26,32873.0
2020-01-01,2020,2605707,Floresta,26,33184.0
2021-01-01,2021,2605707,Floresta,26,33488.0
2012-01-01,2012,2605806,Frei Miguelinho,26,14492.0
2013-01-01,2013,2605806,Frei Miguelinho,26,14932.0
2014-01-01,2014,2605806,Frei Miguelinho,26,15036.0
2015-01-01,2015,2605806,Frei Miguelinho,26,15137.0
2016-01-01,2016,2605806,Frei Miguelinho,26,15234.0
2017-01-01,2017,2605806,Frei Miguelinho,26,15328.0
2018-01-01,2018,2605806,Frei Miguelinho,26,15366.0
2019-01-01,2019,2605806,Frei Miguelinho,26,15457.0
2020-01-01,2020,2605806,Frei Miguelinho,26,15546.0
2021-01-01,2021,2605806,Frei Miguelinho,26,15633.0
2012-01-01,2012,2605905,Gameleira,26,28503.0
2013-01-01,2013,2605905,Gameleira,26,29515.0
2014-01-01,2014,2605905,Gameleira,26,29829.0
2015-01-01,2015,2605905,Gameleira,26,30132.0
2016-01-01,2016,2605905,Gameleira,26,30426.0
2017-01-01,2017,2605905,Gameleira,26,30709.0
2018-01-01,2018,2605905,Gameleira,26,30780.0
2019-01-01,2019,2605905,Gameleira,26,31052.0
2020-01-01,2020,2605905,Gameleira,26,31318.0
2021-01-01,2021,2605905,Gameleira,26,31578.0
2012-01-01,2012,2606002,Garanhuns,26,131169.0
2013-01-01,2013,2606002,Garanhuns,26,135138.0
2014-01-01,2014,2606002,Garanhuns,26,136057.0
2015-01-01,2015,2606002,Garanhuns,26,136949.0
2016-01-01,2016,2606002,Garanhuns,26,137810.0
2017-01-01,2017,2606002,Garanhuns,26,138642.0
2018-01-01,2018,2606002,Garanhuns,26,138983.0
2019-01-01,2019,2606002,Garanhuns,26,139788.0
2020-01-01,2020,2606002,Garanhuns,26,140577.0
2021-01-01,2021,2606002,Garanhuns,26,141347.0
2012-01-01,2012,2606101,Glória do Goitá,26,29241.0
2013-01-01,2013,2606101,Glória do Goitá,26,30000.0
2014-01-01,2014,2606101,Glória do Goitá,26,30111.0
2015-01-01,2015,2606101,Glória do Goitá,26,30220.0
2016-01-01,2016,2606101,Glória do Goitá,26,30324.0
2017-01-01,2017,2606101,Glória do Goitá,26,30425.0
2018-01-01,2018,2606101,Glória do Goitá,26,30504.0
2019-01-01,2019,2606101,Glória do Goitá,26,30604.0
2020-01-01,2020,2606101,Glória do Goitá,26,30751.0
2021-01-01,2021,2606101,Glória do Goitá,26,30847.0
2012-01-01,2012,2606200,Goiana,26,75902.0
2013-01-01,2013,2606200,Goiana,26,77945.0
2014-01-01,2014,2606200,Goiana,26,78287.0
2015-01-01,2015,2606200,Goiana,26,78618.0
2016-01-01,2016,2606200,Goiana,26,78940.0
2017-01-01,2017,2606200,Goiana,26,79249.0
2018-01-01,2018,2606200,Goiana,26,79455.0
2019-01-01,2019,2606200,Goiana,26,79758.0
2020-01-01,2020,2606200,Goiana,26,80055.0
2021-01-01,2021,2606200,Goiana,26,80345.0
2012-01-01,2012,2606309,Granito,26,6968.0
2013-01-01,2013,2606309,Granito,26,7191.0
2014-01-01,2014,2606309,Granito,26,7251.0
2015-01-01,2015,2606309,Granito,26,7308.0
2016-01-01,2016,2606309,Granito,26,7363.0
2017-01-01,2017,2606309,Granito,26,7417.0
2018-01-01,2018,2606309,Granito,26,7435.0
2019-01-01,2019,2606309,Granito,26,7486.0
2020-01-01,2020,2606309,Granito,26,7537.0
2021-01-01,2021,2606309,Granito,26,7586.0
2012-01-01,2012,2606408,Gravatá,26,77845.0
2013-01-01,2013,2606408,Gravatá,26,80450.0
2014-01-01,2014,2606408,Gravatá,26,81182.0
2015-01-01,2015,2606408,Gravatá,26,81893.0
2016-01-01,2016,2606408,Gravatá,26,82579.0
2017-01-01,2017,2606408,Gravatá,26,83241.0
2018-01-01,2018,2606408,Gravatá,26,83437.0
2019-01-01,2019,2606408,Gravatá,26,84074.0
2020-01-01,2020,2606408,Gravatá,26,84699.0
2021-01-01,2021,2606408,Gravatá,26,85309.0
2012-01-01,2012,2606507,Iati,26,18462.0
2013-01-01,2013,2606507,Iati,26,18913.0
2014-01-01,2014,2606507,Iati,26,18962.0
2015-01-01,2015,2606507,Iati,26,19010.0
2016-01-01,2016,2606507,Iati,26,19056.0
2017-01-01,2017,2606507,Iati,26,19100.0
2018-01-01,2018,2606507,Iati,26,19152.0
2019-01-01,2019,2606507,Iati,26,19197.0
2020-01-01,2020,2606507,Iati,26,19241.0
2021-01-01,2021,2606507,Iati,26,19284.0
2012-01-01,2012,2606606,Ibimirim,26,27349.0
2013-01-01,2013,2606606,Ibimirim,26,28197.0
2014-01-01,2014,2606606,Ibimirim,26,28403.0
2015-01-01,2015,2606606,Ibimirim,26,28604.0
2016-01-01,2016,2606606,Ibimirim,26,28798.0
2017-01-01,2017,2606606,Ibimirim,26,28985.0
2018-01-01,2018,2606606,Ibimirim,26,29055.0
2019-01-01,2019,2606606,Ibimirim,26,29235.0
2020-01-01,2020,2606606,Ibimirim,26,29412.0
2021-01-01,2021,2606606,Ibimirim,26,29585.0
2012-01-01,2012,2606705,Ibirajuba,26,7549.0
2013-01-01,2013,2606705,Ibirajuba,26,7714.0
2014-01-01,2014,2606705,Ibirajuba,26,7719.0
2015-01-01,2015,2606705,Ibirajuba,26,7725.0
2016-01-01,2016,2606705,Ibirajuba,26,7730.0
2017-01-01,2017,2606705,Ibirajuba,26,7735.0
2018-01-01,2018,2606705,Ibirajuba,26,7756.0
2019-01-01,2019,2606705,Ibirajuba,26,7762.0
2020-01-01,2020,2606705,Ibirajuba,26,7768.0
2021-01-01,2021,2606705,Ibirajuba,26,7773.0
2012-01-01,2012,2606804,Igarassu,26,105003.0
2013-01-01,2013,2606804,Igarassu,26,109322.0
2014-01-01,2014,2606804,Igarassu,26,110917.0
2015-01-01,2015,2606804,Igarassu,26,112463.0
2016-01-01,2016,2606804,Igarassu,26,113956.0
2017-01-01,2017,2606804,Igarassu,26,115398.0
2018-01-01,2018,2606804,Igarassu,26,115640.0
2019-01-01,2019,2606804,Igarassu,26,117019.0
2020-01-01,2020,2606804,Igarassu,26,118370.0
2021-01-01,2021,2606804,Igarassu,26,119690.0
2012-01-01,2012,2606903,Iguaracy,26,11824.0
2013-01-01,2013,2606903,Iguaracy,26,12097.0
2014-01-01,2014,2606903,Iguaracy,26,12117.0
2015-01-01,2015,2606903,Iguaracy,26,12137.0
2016-01-01,2016,2606903,Iguaracy,26,12156.0
2017-01-01,2017,2606903,Iguaracy,26,12175.0
2018-01-01,2018,2606903,Iguaracy,26,12209.0
2019-01-01,2019,2606903,Iguaracy,26,12228.0
2020-01-01,2020,2606903,Iguaracy,26,12247.0
2021-01-01,2021,2606903,Iguaracy,26,12265.0
2012-01-01,2012,2607000,Inajá,26,19957.0
2013-01-01,2013,2607000,Inajá,26,21003.0
2014-01-01,2014,2607000,Inajá,26,21475.0
2015-01-01,2015,2607000,Inajá,26,21932.0
2016-01-01,2016,2607000,Inajá,26,22374.0
2017-01-01,2017,2607000,Inajá,26,22801.0
2018-01-01,2018,2607000,Inajá,26,22840.0
2019-01-01,2019,2607000,Inajá,26,23247.0
2020-01-01,2020,2607000,Inajá,26,23645.0
2021-01-01,2021,2607000,Inajá,26,24034.0
2012-01-01,2012,2607109,Ingazeira,26,4486.0
2013-01-01,2013,2607109,Ingazeira,26,4570.0
2014-01-01,2014,2607109,Ingazeira,26,4563.0
2015-01-01,2015,2607109,Ingazeira,26,4556.0
2016-01-01,2016,2607109,Ingazeira,26,4549.0
2017-01-01,2017,2607109,Ingazeira,26,4542.0
2018-01-01,2018,2607109,Ingazeira,26,4554.0
2019-01-01,2019,2607109,Ingazeira,26,4548.0
2020-01-01,2020,2607109,Ingazeira,26,4543.0
2021-01-01,2021,2607109,Ingazeira,26,4537.0
