data_referencia,ano,uf_id,sexo_id,sexo,faixa_etaria_id,faixa_etaria,faixa_etaria_ordem,faixa_macro,populacao
2022-01-01,2022,29,4,Homens,93094,55 a 59 anos,55,30 a 59 anos,365017
2022-01-01,2022,31,4,Homens,93094,55 a 59 anos,55,30 a 59 anos,598562
2022-01-01,2022,32,4,Homens,93094,55 a 59 anos,55,30 a 59 anos,106643
2022-01-01,2022,33,4,Homens,93094,55 a 59 anos,55,30 a 59 anos,461606
2022-01-01,2022,35,4,Homens,93094,55 a 59 anos,55,30 a 59 anos,1233497
2022-01-01,2022,41,4,Homens,93094,55 a 59 anos,55,30 a 59 anos,329634
2022-01-01,2022,42,4,Homens,93094,55 a 59 anos,55,30 a 59 anos,218899
2022-01-01,2022,43,4,Homens,93094,55 a 59 anos,55,30 a 59 anos,340809
2022-01-01,2022,50,4,Homens,93094,55 a 59 anos,55,30 a 59 anos,71708
2022-01-01,2022,51,4,Homens,93094,55 a 59 anos,55,30 a 59 anos,92546
2022-01-01,2022,52,4,Homens,93094,55 a 59 anos,55,30 a 59 anos,181232
2022-01-01,2022,53,4,Homens,93094,55 a 59 anos,55,30 a 59 anos,68696
2022-01-01,2022,11,4,Homens,93095,60 a 64 anos,60,60 anos ou mais,33995
2022-01-01,2022,12,4,Homens,93095,60 a 64 anos,60,60 anos ou mais,12632
2022-01-01,2022,13,4,Homens,93095,60 a 64 anos,60,60 anos ou mais,60698
2022-01-01,2022,14,4,Homens,93095,60 a 64 anos,60,60 anos ou mais,9086
2022-01-01,2022,15,4,Homens,93095,60 a 64 anos,60,60 anos ou mais,141998
2022-01-01,2022,16,4,Homens,93095,60 a 64 anos,60,60 anos ou mais,10729
2022-01-01,2022,17,4,Homens,93095,60 a 64 anos,60,60 anos ou mais,29247
2022-01-01,2022,21,4,Homens,93095,60 a 64 anos,60,60 anos ou mais,118403
2022-01-01,2022,22,4,Homens,93095,60 a 64 anos,60,60 anos ou mais,67862
2022-01-01,2022,23,4,Homens,93095,60 a 64 anos,60,60 anos ou mais,174235
2022-01-01,2022,24,4,Homens,93095,60 a 64 anos,60,60 anos ou mais,69844
2022-01-01,2022,25,4,Homens,93095,60 a 64 anos,60,60 anos ou mais,80981
2022-01-01,2022,26,4,Homens,93095,60 a 64 anos,60,60 anos ou mais,182730
2022-01-01,2022,27,4,Homens,93095,60 a 64 anos,60,60 anos ou mais,58713
2022-01-01,2022,28,4,Homens,93095,60 a 64 anos,60,60 anos ou mais,42397
2022-01-01,2022,29,4,Homens,93095,60 a 64 anos,60,60 anos ou mais,307278
2022-01-01,2022,31,4,Homens,93095,60 a 64 anos,60,60 anos ou mais,526302
2022-01-01,2022,32,4,Homens,93095,60 a 64 anos,60,60 anos ou mais,94063
2022-01-01,2022,33,4,Homens,93095,60 a 64 anos,60,60 anos ou mais,412587
2022-01-01,2022,35,4,Homens,93095,60 a 64 anos,60,60 anos ou mais,1070434
2022-01-01,2022,41,4,Homens,93095,60 a 64 anos,60,60 anos ou mais,275017
2022-01-01,2022,42,4,Homens,93095,60 a 64 anos,60,60 anos ou mais,184463
2022-01-01,2022,43,4,Homens,93095,60 a 64 anos,60,60 anos ou mais,308803
2022-01-01,2022,50,4,Homens,93095,60 a 64 anos,60,60 anos ou mais,59656
2022-01-01,2022,51,4,Homens,93095,60 a 64 anos,60,60 anos ou mais,74346
2022-01-01,2022,52,4,Homens,93095,60 a 64 anos,60,60 anos ou mais,148363
2022-01-01,2022,53,4,Homens,93095,60 a 64 anos,60,60 anos ou mais,50972
2022-01-01,2022,11,4,Homens,93096,65 a 69 anos,65,60 anos ou mais,25122
2022-01-01,2022,12,4,Homens,93096,65 a 69 anos,65,60 anos ou mais,9716
2022-01-01,2022,13,4,Homens,93096,65 a 69 anos,65,60 anos ou mais,44790
2022-01-01,2022,14,4,Homens,93096,65 a 69 anos,65,60 anos ou mais,6857
2022-01-01,2022,15,4,Homens,93096,65 a 69 anos,65,60 anos ou mais,107810
2022-01-01,2022,16,4,Homens,93096,65 a 69 anos,65,60 anos ou mais,7659
2022-01-01,2022,17,4,Homens,93096,65 a 69 anos,65,60 anos ou mais,23074
2022-01-01,2022,21,4,Homens,93096,65 a 69 anos,65,60 anos ou mais,93833
2022-01-01,2022,22,4,Homens,93096,65 a 69 anos,65,60 anos ou mais,52689
2022-01-01,2022,23,4,Homens,93096,65 a 69 anos,65,60 anos ou mais,132808
2022-01-01,2022,24,4,Homens,93096,65 a 69 anos,65,60 anos ou mais,50858
2022-01-01,2022,25,4,Homens,93096,65 a 69 anos,65,60 anos ou mais,63109
2022-01-01,2022,26,4,Homens,93096,65 a 69 anos,65,60 anos ou mais,137093
2022-01-01,2022,27,4,Homens,93096,65 a 69 anos,65,60 anos ou mais,45201
2022-01-01,2022,28,4,Homens,93096,65 a 69 anos,65,60 anos ou mais,31898
2022-01-01,2022,29,4,Homens,93096,65 a 69 anos,65,60 anos ou mais,231811
2022-01-01,2022,31,4,Homens,93096,65 a 69 anos,65,60 anos ou mais,418203
2022-01-01,2022,32,4,Homens,93096,65 a 69 anos,65,60 anos ou mais,75415
2022-01-01,2022,33,4,Homens,93096,65 a 69 anos,65,60 anos ou mais,327730
2022-01-01,2022,35,4,Homens,93096,65 a 69 anos,65,60 anos ou mais,846244
2022-01-01,2022,41,4,Homens,93096,65 a 69 anos,65,60 anos ou mais,217601
2022-01-01,2022,42,4,Homens,93096,65 a 69 anos,65,60 anos ou mais,138563
2022-01-01,2022,43,4,Homens,93096,65 a 69 anos,65,60 anos ou mais,248703
2022-01-01,2022,50,4,Homens,93096,65 a 69 anos,65,60 anos ou mais,46184
2022-01-01,2022,51,4,Homens,93096,65 a 69 anos,65,60 anos ou mais,54703
2022-01-01,2022,52,4,Homens,93096,65 a 69 anos,65,60 anos ou mais,112155
2022-01-01,2022,53,4,Homens,93096,65 a 69 anos,65,60 anos ou mais,38223
2022-01-01,2022,11,4,Homens,93097,70 a 74 anos,70,60 anos ou mais,16948
2022-01-01,2022,12,4,Homens,93097,70 a 74 anos,70,60 anos ou mais,6766
2022-01-01,2022,13,4,Homens,93097,70 a 74 anos,70,60 anos ou mais,29073
2022-01-01,2022,14,4,Homens,93097,70 a 74 anos,70,60 anos ou mais,4576
2022-01-01,2022,15,4,Homens,93097,70 a 74 anos,70,60 anos ou mais,75307
2022-01-01,2022,16,4,Homens,93097,70 a 74 anos,70,60 anos ou mais,5039
2022-01-01,2022,17,4,Homens,93097,70 a 74 anos,70,60 anos ou mais,17518
2022-01-01,2022,21,4,Homens,93097,70 a 74 anos,70,60 anos ou mais,70926
2022-01-01,2022,22,4,Homens,93097,70 a 74 anos,70,60 anos ou mais,42821
2022-01-01,2022,23,4,Homens,93097,70 a 74 anos,70,60 anos ou mais,106513
2022-01-01,2022,24,4,Homens,93097,70 a 74 anos,70,60 anos ou mais,39718
2022-01-01,2022,25,4,Homens,93097,70 a 74 anos,70,60 anos ou mais,49710
2022-01-01,2022,26,4,Homens,93097,70 a 74 anos,70,60 anos ou mais,103789
2022-01-01,2022,27,4,Homens,93097,70 a 74 anos,70,60 anos ou mais,33637
2022-01-01,2022,28,4,Homens,93097,70 a 74 anos,70,60 anos ou mais,23460
2022-01-01,2022,29,4,Homens,93097,70 a 74 anos,70,60 anos ou mais,179799
2022-01-01,2022,31,4,Homens,93097,70 a 74 anos,70,60 anos ou mais,301148
2022-01-01,2022,32,4,Homens,93097,70 a 74 anos,70,60 anos ou mais,50654
2022-01-01,2022,33,4,Homens,93097,70 a 74 anos,70,60 anos ou mais,235212
2022-01-01,2022,35,4,Homens,93097,70 a 74 anos,70,60 anos ou mais,608455
2022-01-01,2022,41,4,Homens,93097,70 a 74 anos,70,60 anos ou mais,155653
2022-01-01,2022,42,4,Homens,93097,70 a 74 anos,70,60 anos ou mais,99148
2022-01-01,2022,43,4,Homens,93097,70 a 74 anos,70,60 anos ou mais,182032
2022-01-01,2022,50,4,Homens,93097,70 a 74 anos,70,60 anos ou mais,32266
2022-01-01,2022,51,4,Homens,93097,70 a 74 anos,70,60 anos ou mais,37103
2022-01-01,2022,52,4,Homens,93097,70 a 74 anos,70,60 anos ou mais,80586
2022-01-01,2022,53,4,Homens,93097,70 a 74 anos,70,60 anos ou mais,27493
2022-01-01,2022,11,4,Homens,93098,75 a 79 anos,75,60 anos ou mais,10561
2022-01-01,2022,12,4,Homens,93098,75 a 79 anos,75,60 anos ou mais,4352
2022-01-01,2022,13,4,Homens,93098,75 a 79 anos,75,60 anos ou mais,17342
2022-01-01,2022,14,4,Homens,93098,75 a 79 anos,75,60 anos ou mais,2570
2022-01-01,2022,15,4,Homens,93098,75 a 79 anos,75,60 anos ou mais,47888
2022-01-01,2022,16,4,Homens,93098,75 a 79 anos,75,60 anos ou mais,3078
2022-01-01,2022,17,4,Homens,93098,75 a 79 anos,75,60 anos ou mais,11690
2022-01-01,2022,21,4,Homens,93098,75 a 79 anos,75,60 anos ou mais,46780
2022-01-01,2022,22,4,Homens,93098,75 a 79 anos,75,60 anos ou mais,28556
2022-01-01,2022,23,4,Homens,93098,75 a 79 anos,75,60 anos ou mais,71160
2022-01-01,2022,24,4,Homens,93098,75 a 79 anos,75,60 anos ou mais,26431
2022-01-01,2022,25,4,Homens,93098,75 a 79 anos,75,60 anos ou mais,33350
2022-01-01,2022,26,4,Homens,93098,75 a 79 anos,75,60 anos ou mais,67844
2022-01-01,2022,27,4,Homens,93098,75 a 79 anos,75,60 anos ou mais,21234
2022-01-01,2022,28,4,Homens,93098,75 a 79 anos,75,60 anos ou mais,15332
2022-01-01,2022,29,4,Homens,93098,75 a 79 anos,75,60 anos ou mais,119041
2022-01-01,2022,31,4,Homens,93098,75 a 79 anos,75,60 anos ou mais,194440
2022-01-01,2022,32,4,Homens,93098,75 a 79 anos,75,60 anos ou mais,30829
2022-01-01,2022,33,4,Homens,93098,75 a 79 anos,75,60 anos ou mais,140230
2022-01-01,2022,35,4,Homens,93098,75 a 79 anos,75,60 anos ou mais,379387
2022-01-01,2022,41,4,Homens,93098,75 a 79 anos,75,60 anos ou mais,100776
2022-01-01,2022,42,4,Homens,93098,75 a 79 anos,75,60 anos ou mais,58689
2022-01-01,2022,43,4,Homens,93098,75 a 79 anos,75,60 anos ou mais,114073
2022-01-01,2022,50,4,Homens,93098,75 a 79 anos,75,60 anos ou mais,20876
2022-01-01,2022,51,4,Homens,93098,75 a 79 anos,75,60 anos ou mais,23023
2022-01-01,2022,52,4,Homens,93098,75 a 79 anos,75,60 anos ou mais,51274
2022-01-01,2022,53,4,Homens,93098,75 a 79 anos,75,60 anos ou mais,16980
2022-01-01,2022,11,4,Homens,49108,80 a 84 anos,80,60 anos ou mais,6590
2022-01-01,2022,12,4,Homens,49108,80 a 84 anos,80,60 anos ou mais,2641
2022-01-01,2022,13,4,Homens,49108,80 a 84 anos,80,60 anos ou mais,10109
2022-01-01,2022,14,4,Homens,49108,80 a 84 anos,80,60 anos ou mais,1455
2022-01-01,2022,15,4,Homens,49108,80 a 84 anos,80,60 anos ou mais,28030
2022-01-01,2022,16,4,Homens,49108,80 a 84 anos,80,60 anos ou mais,1864
2022-01-01,2022,17,4,Homens,49108,80 a 84 anos,80,60 anos ou mais,7540
2022-01-01,2022,21,4,Homens,49108,80 a 84 anos,80,60 anos ou mais,30476
2022-01-01,2022,22,4,Homens,49108,80 a 84 anos,80,60 anos ou mais,18335
2022-01-01,2022,23,4,Homens,49108,80 a 84 anos,80,60 anos ou mais,48069
2022-01-01,2022,24,4,Homens,49108,80 a 84 anos,80,60 anos ou mais,17877
2022-01-01,2022,25,4,Homens,49108,80 a 84 anos,80,60 anos ou mais,22537
2022-01-01,2022,26,4,Homens,49108,80 a 84 anos,80,60 anos ou mais,42172
2022-01-01,2022,27,4,Homens,49108,80 a 84 anos,80,60 anos ou mais,12598
2022-01-01,2022,28,4,Homens,49108,80 a 84 anos,80,60 anos ou mais,9014
2022-01-01,2022,29,4,Homens,49108,80 a 84 anos,80,60 anos ou mais,75704
2022-01-01,2022,31,4,Homens,49108,80 a 84 anos,80,60 anos ou mais,120984
2022-01-01,2022,32,4,Homens,49108,80 a 84 anos,80,60 anos ou mais,18737
2022-01-01,2022,33,4,Homens,49108,80 a 84 anos,80,60 anos ou mais,84593
2022-01-01,2022,35,4,Homens,49108,80 a 84 anos,80,60 anos ou mais,226250
2022-01-01,2022,41,4,Homens,49108,80 a 84 anos,80,60 anos ou mais,58636
2022-01-01,2022,42,4,Homens,49108,80 a 84 anos,80,60 anos ou mais,32258
2022-01-01,2022,43,4,Homens,49108,80 a 84 anos,80,60 anos ou mais,64852
2022-01-01,2022,50,4,Homens,49108,80 a 84 anos,80,60 anos ou mais,12596
2022-01-01,2022,51,4,Homens,49108,80 a 84 anos,80,60 anos ou mais,13538
2022-01-01,2022,52,4,Homens,49108,80 a 84 anos,80,60 anos ou mais,31307
2022-01-01,2022,53,4,Homens,49108,80 a 84 anos,80,60 anos ou mais,11090
2022-01-01,2022,11,4,Homens,49109,85 a 89 anos,85,60 anos ou mais,3001
2022-01-01,2022,12,4,Homens,49109,85 a 89 anos,85,60 anos ou mais,1254
2022-01-01,2022,13,4,Homens,49109,85 a 89 anos,85,60 anos ou mais,4769
2022-01-01,2022,14,4,Homens,49109,85 a 89 anos,85,60 anos ou mais,667
2022-01-01,2022,15,4,Homens,49109,85 a 89 anos,85,60 anos ou mais,13178
2022-01-01,2022,16,4,Homens,49109,85 a 89 anos,85,60 anos ou mais,918
2022-01-01,2022,17,4,Homens,49109,85 a 89 anos,85,60 anos ou mais,3824
2022-01-01,2022,21,4,Homens,49109,85 a 89 anos,85,60 anos ou mais,15423
2022-01-01,2022,22,4,Homens,49109,85 a 89 anos,85,60 anos ou mais,9204
2022-01-01,2022,23,4,Homens,49109,85 a 89 anos,85,60 anos ou mais,24079
2022-01-01,2022,24,4,Homens,49109,85 a 89 anos,85,60 anos ou mais,8740
2022-01-01,2022,25,4,Homens,49109,85 a 89 anos,85,60 anos ou mais,11085
2022-01-01,2022,26,4,Homens,49109,85 a 89 anos,85,60 anos ou mais,20167
2022-01-01,2022,27,4,Homens,49109,85 a 89 anos,85,60 anos ou mais,5667
2022-01-01,2022,28,4,Homens,49109,85 a 89 anos,85,60 anos ou mais,4426
2022-01-01,2022,29,4,Homens,49109,85 a 89 anos,85,60 anos ou mais,37194
2022-01-01,2022,31,4,Homens,49109,85 a 89 anos,85,60 anos ou mais,61931
2022-01-01,2022,32,4,Homens,49109,85 a 89 anos,85,60 anos ou mais,9891
2022-01-01,2022,33,4,Homens,49109,85 a 89 anos,85,60 anos ou mais,41692
2022-01-01,2022,35,4,Homens,49109,85 a 89 anos,85,60 anos ou mais,110144
2022-01-01,2022,41,4,Homens,49109,85 a 89 anos,85,60 anos ou mais,27968
2022-01-01,2022,42,4,Homens,49109,85 a 89 anos,85,60 anos ou mais,14855
2022-01-01,2022,43,4,Homens,49109,85 a 89 anos,85,60 anos ou mais,30725
2022-01-01,2022,50,4,Homens,49109,85 a 89 anos,85,60 anos ou mais,6430
2022-01-01,2022,51,4,Homens,49109,85 a 89 anos,85,60 anos ou mais,6257
2022-01-01,2022,52,4,Homens,49109,85 a 89 anos,85,60 anos ou mais,14745
2022-01-01,2022,53,4,Homens,49109,85 a 89 anos,85,60 anos ou mais,5415
2022-01-01,2022,11,4,Homens,60040,90 a 94 anos,90,60 anos ou mais,1188
2022-01-01,2022,12,4,Homens,60040,90 a 94 anos,90,60 anos ou mais,534
2022-01-01,2022,13,4,Homens,60040,90 a 94 anos,90,60 anos ou mais,1930
2022-01-01,2022,14,4,Homens,60040,90 a 94 anos,90,60 anos ou mais,261
2022-01-01,2022,15,4,Homens,60040,90 a 94 anos,90,60 anos ou mais,5126
2022-01-01,2022,16,4,Homens,60040,90 a 94 anos,90,60 anos ou mais,341
2022-01-01,2022,17,4,Homens,60040,90 a 94 anos,90,60 anos ou mais,1588
2022-01-01,2022,21,4,Homens,60040,90 a 94 anos,90,60 anos ou mais,6181
2022-01-01,2022,22,4,Homens,60040,90 a 94 anos,90,60 anos ou mais,4134
2022-01-01,2022,23,4,Homens,60040,90 a 94 anos,90,60 anos ou mais,10406
2022-01-01,2022,24,4,Homens,60040,90 a 94 anos,90,60 anos ou mais,3696
2022-01-01,2022,25,4,Homens,60040,90 a 94 anos,90,60 anos ou mais,4642
2022-01-01,2022,26,4,Homens,60040,90 a 94 anos,90,60 anos ou mais,8158
2022-01-01,2022,27,4,Homens,60040,90 a 94 anos,90,60 anos ou mais,2209
2022-01-01,2022,28,4,Homens,60040,90 a 94 anos,90,60 anos ou mais,1834
2022-01-01,2022,29,4,Homens,60040,90 a 94 anos,90,60 anos ou mais,17067
2022-01-01,2022,31,4,Homens,60040,90 a 94 anos,90,60 anos ou mais,24691
2022-01-01,2022,32,4,Homens,60040,90 a 94 anos,90,60 anos ou mais,4064
2022-01-01,2022,33,4,Homens,60040,90 a 94 anos,90,60 anos ou mais,16196
2022-01-01,2022,35,4,Homens,60040,90 a 94 anos,90,60 anos ou mais,41900
2022-01-01,2022,41,4,Homens,60040,90 a 94 anos,90,60 anos ou mais,9970
2022-01-01,2022,42,4,Homens,60040,90 a 94 anos,90,60 anos ou mais,5091
2022-01-01,2022,43,4,Homens,60040,90 a 94 anos,90,60 anos ou mais,10619
2022-01-01,2022,50,4,Homens,60040,90 a 94 anos,90,60 anos ou mais,2575
2022-01-01,2022,51,4,Homens,60040,90 a 94 anos,90,60 anos ou mais,2400
2022-01-01,2022,52,4,Homens,60040,90 a 94 anos,90,60 anos ou mais,5541
2022-01-01,2022,53,4,Homens,60040,90 a 94 anos,90,60 anos ou mais,1999
2022-01-01,2022,11,4,Homens,60041,95 a 99 anos,95,60 anos ou mais,283
2022-01-01,2022,12,4,Homens,60041,95 a 99 anos,95,60 anos ou mais,181
2022-01-01,2022,13,4,Homens,60041,95 a 99 anos,95,60 anos ou mais,617
2022-01-01,2022,14,4,Homens,60041,95 a 99 anos,95,60 anos ou mais,61
2022-01-01,2022,15,4,Homens,60041,95 a 99 anos,95,60 anos ou mais,1448
2022-01-01,2022,16,4,Homens,60041,95 a 99 anos,95,60 anos ou mais,106
2022-01-01,2022,17,4,Homens,60041,95 a 99 anos,95,60 anos ou mais,444
2022-01-01,2022,21,4,Homens,60041,95 a 99 anos,95,60 anos ou mais,1908
2022-01-01,2022,22,4,Homens,60041,95 a 99 anos,95,60 anos ou mais,1199
2022-01-01,2022,23,4,Homens,60041,95 a 99 anos,95,60 anos ou mais,3263
2022-01-01,2022,24,4,Homens,60041,95 a 99 anos,95,60 anos ou mais,1273
2022-01-01,2022,25,4,Homens,60041,95 a 99 anos,95,60 anos ou mais,1551
2022-01-01,2022,26,4,Homens,60041,95 a 99 anos,95,60 anos ou mais,2458
2022-01-01,2022,27,4,Homens,60041,95 a 99 anos,95,60 anos ou mais,667
2022-01-01,2022,28,4,Homens,60041,95 a 99 anos,95,60 anos ou mais,629
2022-01-01,2022,29,4,Homens,60041,95 a 99 anos,95,60 anos ou mais,5540
2022-01-01,2022,31,4,Homens,60041,95 a 99 anos,95,60 anos ou mais,6100
2022-01-01,2022,32,4,Homens,60041,95 a 99 anos,95,60 anos ou mais,1010
2022-01-01,2022,33,4,Homens,60041,95 a 99 anos,95,60 anos ou mais,3658
2022-01-01,2022,35,4,Homens,60041,95 a 99 anos,95,60 anos ou mais,9237
2022-01-01,2022,41,4,Homens,60041,95 a 99 anos,95,60 anos ou mais,2266
2022-01-01,2022,42,4,Homens,60041,95 a 99 anos,95,60 anos ou mais,1077
2022-01-01,2022,43,4,Homens,60041,95 a 99 anos,95,60 anos ou mais,2175
2022-01-01,2022,50,4,Homens,60041,95 a 99 anos,95,60 anos ou mais,620
2022-01-01,2022,51,4,Homens,60041,95 a 99 anos,95,60 anos ou mais,636
2022-01-01,2022,52,4,Homens,60041,95 a 99 anos,95,60 anos ou mais,1434
2022-01-01,2022,53,4,Homens,60041,95 a 99 anos,95,60 anos ou mais,478
2022-01-01,2022,11,4,Homens,6653,100 anos ou mais,100,60 anos ou mais,52
2022-01-01,2022,12,4,Homens,6653,100 anos ou mais,100,60 anos ou mais,72
2022-01-01,2022,13,4,Homens,6653,100 anos ou mais,100,60 anos ou mais,242
2022-01-01,2022,14,4,Homens,6653,100 anos ou mais,100,60 anos ou mais,33
2022-01-01,2022,15,4,Homens,6653,100 anos ou mais,100,60 anos ou mais,477
2022-01-01,2022,16,4,Homens,6653,100 anos ou mais,100,60 anos ou mais,41
2022-01-01,2022,17,4,Homens,6653,100 anos ou mais,100,60 anos ou mais,132
2022-01-01,2022,21,4,Homens,6653,100 anos ou mais,100,60 anos ou mais,865
2022-01-01,2022,22,4,Homens,6653,100 anos ou mais,100,60 anos ou mais,228
2022-01-01,2022,23,4,Homens,6653,100 anos ou mais,100,60 anos ou mais,631
2022-01-01,2022,24,4,Homens,6653,100 anos ou mais,100,60 anos ou mais,297
2022-01-01,2022,25,4,Homens,6653,100 anos ou mais,100,60 anos ou mais,407
2022-01-01,2022,26,4,Homens,6653,100 anos ou mais,100,60 anos ou mais,589
2022-01-01,2022,27,4,Homens,6653,100 anos ou mais,100,60 anos ou mais,260
2022-01-01,2022,28,4,Homens,6653,100 anos ou mais,100,60 anos ou mais,166
2022-01-01,2022,29,4,Homens,6653,100 anos ou mais,100,60 anos ou mais,1533
2022-01-01,2022,31,4,Homens,6653,100 anos ou mais,100,60 anos ou mais,1109
2022-01-01,2022,32,4,Homens,6653,100 anos ou mais,100,60 anos ou mais,200
2022-01-01,2022,33,4,Homens,6653,100 anos ou mais,100,60 anos ou mais,487
2022-01-01,2022,35,4,Homens,6653,100 anos ou mais,100,60 anos ou mais,1139
2022-01-01,2022,41,4,Homens,6653,100 anos ou mais,100,60 anos ou mais,380
2022-01-01,2022,42,4,Homens,6653,100 anos ou mais,100,60 anos ou mais,201
2022-01-01,2022,43,4,Homens,6653,100 anos ou mais,100,60 anos ou mais,307
2022-01-01,2022,50,4,Homens,6653,100 anos ou mais,100,60 anos ou mais,125
2022-01-01,2022,51,4,Homens,6653,100 anos ou mais,100,60 anos ou mais,198
2022-01-01,2022,52,4,Homens,6653,100 anos ou mais,100,60 anos ou mais,322
2022-01-01,2022,53,4,Homens,6653,100 anos ou mais,100,60 anos ou mais,77
2022-01-01,2022,11,5,Mulheres,93070,0 a 4 anos,0,0 a 14 anos,55789
2022-01-01,2022,12,5,Mulheres,93070,0 a 4 anos,0,0 a 14 anos,34921
2022-01-01,2022,13,5,Mulheres,93070,0 a 4 anos,0,0 a 14 anos,173050
2022-01-01,2022,14,5,Mulheres,93070,0 a 4 anos,0,0 a 14 anos,31758
2022-01-01,2022,15,5,Mulheres,93070,0 a 4 anos,0,0 a 14 anos,311310
2022-01-01,2022,16,5,Mulheres,93070,0 a 4 anos,0,0 a 14 anos,32200
2022-01-01,2022,17,5,Mulheres,93070,0 a 4 anos,0,0 a 14 anos,55764
2022-01-01,2022,21,5,Mulheres,93070,0 a 4 anos,0,0 a 14 anos,254617
2022-01-01,2022,22,5,Mulheres,93070,0 a 4 anos,0,0 a 14 anos,106248
2022-01-01,2022,23,5,Mulheres,93070,0 a 4 anos,0,0 a 14 anos,280785
2022-01-01,2022,24,5,Mulheres,93070,0 a 4 anos,0,0 a 14 anos,100175
2022-01-01,2022,25,5,Mulheres,93070,0 a 4 anos,0,0 a 14 anos,130135
2022-01-01,2022,26,5,Mulheres,93070,0 a 4 anos,0,0 a 14 anos,292307
2022-01-01,2022,27,5,Mulheres,93070,0 a 4 anos,0,0 a 14 anos,112541
2022-01-01,2022,28,5,Mulheres,93070,0 a 4 anos,0,0 a 14 anos,72551
2022-01-01,2022,29,5,Mulheres,93070,0 a 4 anos,0,0 a 14 anos,437445
2022-01-01,2022,31,5,Mulheres,93070,0 a 4 anos,0,0 a 14 anos,583742
2022-01-01,2022,32,5,Mulheres,93070,0 a 4 anos,0,0 a 14 anos,118011
2022-01-01,2022,33,5,Mulheres,93070,0 a 4 anos,0,0 a 14 anos,432675
2022-01-01,2022,35,5,Mulheres,93070,0 a 4 anos,0,0 a 14 anos,1211572
2022-01-01,2022,41,5,Mulheres,93070,0 a 4 anos,0,0 a 14 anos,342243
2022-01-01,2022,42,5,Mulheres,93070,0 a 4 anos,0,0 a 14 anos,228840
2022-01-01,2022,43,5,Mulheres,93070,0 a 4 anos,0,0 a 14 anos,298843
2022-01-01,2022,50,5,Mulheres,93070,0 a 4 anos,0,0 a 14 anos,98042
2022-01-01,2022,51,5,Mulheres,93070,0 a 4 anos,0,0 a 14 anos,138443
2022-01-01,2022,52,5,Mulheres,93070,0 a 4 anos,0,0 a 14 anos,226922
2022-01-01,2022,53,5,Mulheres,93070,0 a 4 anos,0,0 a 14 anos,82242
2022-01-01,2022,11,5,Mulheres,93084,5 a 9 anos,5,0 a 14 anos,57632
2022-01-01,2022,12,5,Mulheres,93084,5 a 9 anos,5,0 a 14 anos,36455
2022-01-01,2022,13,5,Mulheres,93084,5 a 9 anos,5,0 a 14 anos,180364
2022-01-01,2022,14,5,Mulheres,93084,5 a 9 anos,5,0 a 14 anos,30713
2022-01-01,2022,15,5,Mulheres,93084,5 a 9 anos,5,0 a 14 anos,328088
2022-01-01,2022,16,5,Mulheres,93084,5 a 9 anos,5,0 a 14 anos,32818
2022-01-01,2022,17,5,Mulheres,93084,5 a 9 anos,5,0 a 14 anos,57710
2022-01-01,2022,21,5,Mulheres,93084,5 a 9 anos,5,0 a 14 anos,267932
2022-01-01,2022,22,5,Mulheres,93084,5 a 9 anos,5,0 a 14 anos,110949
2022-01-01,2022,23,5,Mulheres,93084,5 a 9 anos,5,0 a 14 anos,298601
2022-01-01,2022,24,5,Mulheres,93084,5 a 9 anos,5,0 a 14 anos,107831
2022-01-01,2022,25,5,Mulheres,93084,5 a 9 anos,5,0 a 14 anos,135380
2022-01-01,2022,26,5,Mulheres,93084,5 a 9 anos,5,0 a 14 anos,315976
2022-01-01,2022,27,5,Mulheres,93084,5 a 9 anos,5,0 a 14 anos,115544
2022-01-01,2022,28,5,Mulheres,93084,5 a 9 anos,5,0 a 14 anos,76721
2022-01-01,2022,29,5,Mulheres,93084,5 a 9 anos,5,0 a 14 anos,474441
2022-01-01,2022,31,5,Mulheres,93084,5 a 9 anos,5,0 a 14 anos,617296
2022-01-01,2022,32,5,Mulheres,93084,5 a 9 anos,5,0 a 14 anos,124589
2022-01-01,2022,33,5,Mulheres,93084,5 a 9 anos,5,0 a 14 anos,498295
2022-01-01,2022,35,5,Mulheres,93084,5 a 9 anos,5,0 a 14 anos,1360130
2022-01-01,2022,41,5,Mulheres,93084,5 a 9 anos,5,0 a 14 anos,372288
2022-01-01,2022,42,5,Mulheres,93084,5 a 9 anos,5,0 a 14 anos,239113
2022-01-01,2022,43,5,Mulheres,93084,5 a 9 anos,5,0 a 14 anos,325131
2022-01-01,2022,50,5,Mulheres,93084,5 a 9 anos,5,0 a 14 anos,102283
2022-01-01,2022,51,5,Mulheres,93084,5 a 9 anos,5,0 a 14 anos,138955
2022-01-01,2022,52,5,Mulheres,93084,5 a 9 anos,5,0 a 14 anos,242471
2022-01-01,2022,53,5,Mulheres,93084,5 a 9 anos,5,0 a 14 anos,90452
2022-01-01,2022,11,5,Mulheres,93085,10 a 14 anos,10,0 a 14 anos,57425
2022-01-01,2022,12,5,Mulheres,93085,10 a 14 anos,10,0 a 14 anos,36645
2022-01-01,2022,13,5,Mulheres,93085,10 a 14 anos,10,0 a 14 anos,174619
2022-01-01,2022,14,5,Mulheres,93085,10 a 14 anos,10,0 a 14 anos,28288
2022-01-01,2022,15,5,Mulheres,93085,10 a 14 anos,10,0 a 14 anos,336152
